Unnamed: 0,GAD1,GAD2,GAD3,GAD4,GAD5,GAD6,GAD7,Hours,whyplay,SPIN1,SPIN2,SPIN3,SPIN4,SPIN5,SPIN6,SPIN7,SPIN8,SPIN9,SPIN10,SPIN11,SPIN12,SPIN13,SPIN14,SPIN15,SPIN16,SPIN17,Gender,Age,Work,Residence,GAD_T,SPIN_T,Residence_ISO3,Birthplace_ISO3,Multiplayer,Online,Relation
6790,1,0,0,1,0,0,0,36.0,improving,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,USA,2,8.0,USA,USA,yes,yes,online acquaintaces
6791,1,0,0,1,0,0,0,20.0,having fun and relaxing,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Male,20,Employed,Sweden,2,7.0,SWE,SWE,yes,yes,strangers
6792,1,1,1,0,2,3,1,15.0,improving,1.0,3.0,1.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,3.0,4.0,0.0,4.0,4.0,1.0,3.0,Male,18,Student at school,USA,9,43.0,USA,USA,yes,yes,online acquaintaces
6793,2,1,0,0,0,0,0,10.0,improving,2.0,1.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,Male,18,Student at college / university,USA,3,23.0,USA,USA,yes,yes,friends
6795,0,0,1,0,0,0,0,21.0,improving,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Male,20,Student at college / university,Brazil,1,11.0,BRA,BRA,yes,yes,friends
6796,0,0,0,0,0,0,0,12.0,all,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,Male,33,Employed,USA,0,14.0,USA,USA,,no,various
6797,1,1,1,0,0,0,0,42.0,improving,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,21,Student at college / university,Denmark,3,14.0,DNK,DNK,yes,yes,online acquaintaces
6798,1,0,0,0,1,2,0,35.0,having fun,1.0,3.0,0.0,2.0,3.0,3.0,3.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,0.0,1.0,Male,19,Student at college / university,France,4,31.0,FRA,FRA,yes,yes,friends
6799,0,0,0,0,0,1,0,20.0,having fun,,,,,,,,,,,,,,,,,,Male,25,Employed,USA,1,,USA,USA,yes,yes,friends
6800,1,1,2,0,0,3,1,42.0,improving,0.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,18,Student at college / university,Chile,8,11.0,CHL,CHL,yes,yes,strangers
6802,3,3,3,2,2,0,1,30.0,having fun,1.0,0.0,3.0,3.0,3.0,2.0,3.0,4.0,0.0,3.0,3.0,4.0,0.0,1.0,4.0,3.0,3.0,Male,22,Student at college / university,Canada,14,40.0,CAN,IND,yes,yes,strangers
6803,0,1,2,0,0,1,1,15.0,improving,,,,,,,,,,,,,,,,,,Male,20,Student at college / university,Germany,5,,DEU,DEU,yes,yes,friends
6804,1,1,1,0,0,1,0,20.0,improving,0.0,1.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,Male,33,Employed,UK,4,40.0,GBR,GBR,yes,yes,friends
6805,1,0,0,0,2,0,0,10.0,having fun,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Male,24,Student at college / university,USA,3,18.0,USA,USA,yes,yes,friends
6806,0,0,0,0,0,0,0,3.0,having fun,0.0,2.0,2.0,3.0,1.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,Male,18,Student at college / university,Canada,0,38.0,CAN,CAN,yes,yes,friends
6807,1,0,2,0,0,1,1,20.0,having fun,0.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,Female,19,Student at college / university,USA,5,32.0,USA,VNM,yes,yes,online acquaintaces
6808,0,0,0,0,0,0,0,30.0,improving,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,USA,0,1.0,USA,USA,yes,yes,online acquaintaces
6809,0,0,1,0,1,0,0,10.0,winning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,20,Student at college / university,Canada,2,5.0,CAN,CAN,yes,yes,online acquaintaces
6810,0,0,0,0,0,0,0,10.0,having fun,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,Male,24,Employed,Canada,0,7.0,CAN,CAN,yes,yes,friends
6812,2,2,1,0,0,2,1,10.0,improving,2.0,3.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,2.0,4.0,2.0,0.0,1.0,3.0,1.0,2.0,Male,18,Student at college / university,Peru,8,37.0,PER,PER,yes,yes,strangers
6813,0,0,0,0,0,0,0,21.0,relaxing,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,32,Employed,USA,0,3.0,USA,USA,yes,no,friends
6814,0,0,0,0,0,0,0,12.0,winning,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,27,Employed,USA,0,11.0,USA,KOR,yes,yes,friends
6815,0,0,0,0,0,1,0,25.0,improving,,,,,,,,,,,,,,,,,,Male,22,Student at college / university,Portugal,1,,PRT,PRT,yes,yes,strangers
6816,0,0,1,0,0,3,0,48.0,winning,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,Male,19,Student at college / university,USA,4,11.0,USA,USA,yes,yes,friends
6817,0,0,0,0,0,1,0,20.0,improving,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Male,21,Student at college / university,USA,1,19.0,USA,USA,yes,yes,friends
6818,0,0,1,0,0,0,0,20.0,improving,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,USA,1,10.0,USA,USA,yes,yes,online acquaintaces
6819,2,0,2,1,0,1,0,30.0,relaxing,0.0,1.0,0.0,4.0,2.0,2.0,1.0,4.0,1.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,2.0,Male,20,Student at college / university,USA,6,30.0,USA,USA,yes,yes,friends
6820,1,0,1,1,0,0,0,14.0,having fun,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,Male,20,Student at college / university,UK,3,9.0,GBR,GBR,yes,yes,strangers
6821,3,3,3,3,3,3,3,20.0,having fun,2.0,1.0,3.0,1.0,1.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,0.0,2.0,4.0,Male,28,Employed,UK,21,42.0,GBR,GBR,yes,yes,friends
6822,3,1,1,0,1,0,0,10.0,winning,2.0,4.0,3.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,0.0,2.0,3.0,0.0,3.0,Male,21,Student at college / university,Argentina,6,33.0,ARG,ARG,yes,yes,strangers
6823,0,0,0,0,1,2,0,15.0,winning,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,Male,18,Student at school,Germany,3,8.0,DEU,DEU,yes,yes,online acquaintaces
6824,0,1,1,1,1,1,1,40.0,improving,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,Male,18,Student at college / university,Portugal,6,17.0,PRT,PRT,yes,yes,friends
6825,0,0,0,0,1,0,0,15.0,having fun,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,Male,20,Student at college / university,Sweden,1,16.0,SWE,SWE,yes,yes,friends
6826,1,1,1,0,2,0,0,4.0,relaxing,0.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,Male,18,Student at school,Hungary,5,41.0,HUN,HUN,yes,yes,strangers
6827,0,0,0,0,0,0,0,20.0,having fun,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,Female,21,Unemployed / between jobs,Germany,0,21.0,DEU,DEU,yes,yes,online acquaintaces
6828,3,3,3,3,3,1,2,20.0,improving,2.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,2.0,1.0,2.0,4.0,Male,20,Student at college / university,USA,18,26.0,USA,USA,yes,yes,strangers
6829,2,3,3,3,3,2,3,10.0,winning,,,,,,,,,,,,,,,,,,Male,19,Student at college / university,Poland,19,,POL,POL,yes,yes,strangers
6830,1,0,0,0,2,0,0,8.0,relaxing,0.0,2.0,0.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,0.0,Male,21,Student at college / university,Germany,3,24.0,DEU,DEU,yes,yes,friends
6831,1,1,1,0,2,0,0,4.0,relaxing,0.0,2.0,1.0,2.0,4.0,4.0,3.0,2.0,4.0,1.0,3.0,2.0,3.0,3.0,4.0,1.0,2.0,Male,18,Student at school,Hungary,5,41.0,HUN,HUN,yes,yes,strangers
6832,0,0,1,1,0,0,0,16.0,having fun,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,3.0,1.0,0.0,Male,27,Student at college / university,Austria,2,15.0,AUT,AUT,yes,yes,friends
6833,0,0,0,0,0,1,0,28.0,improving,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Student at college / university,South Korea,1,5.0,KOR,KOR,yes,yes,online acquaintaces
6834,0,0,0,1,0,1,0,25.0,improving,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,18,Student at college / university,Canada,2,14.0,CAN,CAN,yes,yes,friends
6835,0,0,0,1,1,0,0,20.0,winning,0.0,1.0,1.0,4.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,0.0,3.0,3.0,1.0,3.0,Male,18,Student at school,USA,2,40.0,USA,USA,yes,yes,strangers
6836,0,0,0,0,0,0,0,10.0,having fun,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,24,Employed,USA,0,4.0,USA,USA,yes,yes,online acquaintaces
6837,0,0,0,0,0,1,0,20.0,winning,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,25,Student at college / university,USA,1,6.0,USA,USA,yes,yes,strangers
6838,0,0,1,0,0,2,0,15.0,winning,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,2.0,0.0,1.0,Male,26,Employed,USA,3,18.0,USA,USA,yes,yes,strangers
6839,1,0,0,0,0,0,0,35.0,having fun,2.0,3.0,3.0,4.0,0.0,4.0,2.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,Male,18,Student at college / university,USA,1,35.0,USA,HKG,yes,yes,online acquaintaces
6840,0,0,0,0,0,0,0,12.0,improving,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,Male,18,Student at school,USA,0,18.0,USA,,yes,yes,strangers
6841,1,1,1,0,0,1,0,15.0,improving,1.0,0.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,Male,24,Student at college / university,Belgium,4,17.0,BEL,BEL,yes,yes,friends
6842,1,0,0,0,0,2,0,40.0,improving,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,Male,18,Employed,Germany,3,8.0,DEU,DEU,yes,yes,strangers
6843,1,0,1,0,0,1,1,15.0,having fun,2.0,2.0,1.0,1.0,2.0,,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Male,18,Student at college / university,France,4,,FRA,FRA,yes,yes,online acquaintaces
6844,0,0,2,2,1,2,0,28.0,having fun,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,18,Student at college / university,UK,7,3.0,GBR,GBR,yes,yes,friends
6845,1,0,2,0,2,1,0,8.0,having fun,1.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Male,19,Employed,UK,6,18.0,GBR,GBR,no,no,alone
6846,1,0,0,0,1,1,0,20.0,improving,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,Male,19,Employed,USA,3,12.0,USA,USA,yes,yes,friends
6847,1,0,1,0,0,0,0,20.0,winning,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,20,Student at college / university,USA,2,6.0,USA,USA,no,no,alone
6848,0,0,0,0,0,0,0,35.0,winning,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Male,26,Unemployed / between jobs,Denmark,0,13.0,DNK,DNK,yes,yes,strangers
6849,1,0,0,0,0,0,0,80.0,winning,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,Male,18,Unemployed / between jobs,USA,1,,USA,USA,no,no,alone
6850,2,1,1,1,1,2,0,6.0,winning,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,3.0,3.0,0.0,3.0,Male,23,Unemployed / between jobs,Netherlands,8,52.0,NLD,NLD,yes,yes,strangers
6851,1,0,1,1,1,1,0,7.0,having fun,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,4.0,Male,25,Employed,USA,5,43.0,USA,USA,yes,yes,strangers
6852,0,0,0,1,1,2,1,20.0,winning,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,Male,18,Student at college / university,USA,5,17.0,USA,USA,yes,yes,various
6853,1,2,2,1,1,0,1,8.0,having fun,0.0,0.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,Male,28,Student at college / university,Germany,8,18.0,DEU,DEU,yes,yes,strangers
6854,3,3,3,3,0,2,2,6.0,improving,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Student at college / university,Uruguay,16,6.0,URY,URY,yes,yes,strangers
6855,1,1,1,1,1,1,1,10.0,improving,1.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,32,Employed,France,7,25.0,FRA,FRA,yes,yes,friends
6856,0,1,1,0,0,1,2,20.0,relaxing,1.0,3.0,2.0,4.0,2.0,0.0,4.0,2.0,3.0,1.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,Male,21,Student at college / university,Greece,5,34.0,GRC,DEU,yes,yes,friends
6857,0,0,1,1,0,1,0,12.0,improving,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,23,Unemployed / between jobs,USA,3,16.0,USA,USA,yes,yes,strangers
6858,1,0,2,1,0,1,2,30.0,improving,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,19,Student at college / university,USA,7,9.0,USA,USA,yes,yes,strangers
6859,1,0,2,0,0,1,0,30.0,improving,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at college / university,Uruguay,4,10.0,URY,URY,yes,yes,friends
6860,1,1,1,1,0,2,0,2.0,having fun,0.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,Male,23,Employed,Hungary,6,32.0,HUN,HUN,no,no,alone
6861,0,1,1,0,1,1,1,28.0,improving,2.0,2.0,1.0,1.0,4.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,2.0,Male,18,Student at college / university,Philippines,5,28.0,PHL,PHL,yes,yes,friends
6862,0,0,0,0,0,0,0,56.0,improving,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,Male,21,Student at college / university,USA,0,12.0,USA,USA,no,no,alone
6864,0,0,0,0,0,0,0,25.0,having fun,0.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,18,Student at school,Poland,0,17.0,POL,POL,yes,yes,strangers
6865,0,0,0,1,0,0,0,15.0,having fun,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,Male,18,Student at school,UK,1,20.0,GBR,GBR,no,no,alone
6867,1,1,1,0,0,1,0,10.0,winning,0.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,21,Unemployed / between jobs,Sweden,4,11.0,SWE,SWE,yes,yes,friends
6868,3,3,2,3,0,2,2,15.0,having fun,3.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,Male,29,Employed,USA,15,21.0,USA,USA,yes,yes,friends
6869,0,0,1,0,0,0,1,15.0,having fun,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Male,19,Unemployed / between jobs,USA,2,7.0,USA,USA,yes,yes,friends
6870,3,3,3,3,3,3,3,10.0,improving,2.0,2.0,4.0,4.0,4.0,4.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,Male,18,Unemployed / between jobs,Unknown,21,52.0,,CAN,yes,yes,strangers
6871,2,1,3,1,0,1,2,30.0,having fun,0.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,0.0,3.0,Male,25,Employed,Norway,10,45.0,NOR,NOR,yes,yes,friends
6872,1,0,0,0,0,1,0,26.0,improving,1.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,Male,21,Student at college / university,Romania,2,21.0,ROU,ROU,yes,yes,strangers
6873,0,0,1,1,0,0,0,20.0,improving,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,22,Unemployed / between jobs,Spain,2,0.0,ESP,ESP,yes,yes,strangers
6874,0,0,1,0,1,0,0,7.0,improving,1.0,2.0,3.0,4.0,0.0,3.0,0.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,Male,20,Student at college / university,USA,2,27.0,USA,USA,yes,yes,friends
6875,2,2,2,2,2,2,2,15.0,winning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Male,21,Employed,Australia,14,2.0,AUS,AUS,no,no,alone
6876,1,0,0,1,0,0,1,16.0,improving,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,Male,21,Student at college / university,Brazil,3,12.0,BRA,BRA,yes,yes,friends
6877,3,2,2,1,0,1,2,35.0,improving,1.0,2.0,2.0,3.0,2.0,2.0,4.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,Male,26,Employed,USA,11,31.0,USA,USA,yes,yes,online acquaintaces
6878,0,0,1,0,2,1,0,32.0,having fun,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Male,21,Employed,USA,4,12.0,USA,USA,yes,yes,friends
6879,0,0,0,0,0,0,0,24.0,winning,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,Male,24,Student at college / university,Serbia,0,7.0,SRB,BIH,yes,yes,friends
6880,3,1,1,0,2,3,0,10.0,improving,2.0,2.0,,1.0,0.0,2.0,0.0,3.0,4.0,0.0,1.0,0.0,,1.0,1.0,0.0,2.0,Male,18,Student at school,Germany,10,,DEU,DEU,yes,yes,strangers
6881,1,0,2,0,0,2,1,30.0,winning,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,Male,21,Student at college / university,Romania,6,31.0,ROU,ROU,yes,yes,strangers
6882,1,0,1,1,0,1,1,16.0,having fun,0.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0,Male,22,Employed,UK,5,31.0,GBR,GBR,yes,yes,friends
6883,1,0,2,2,0,2,0,35.0,having fun,2.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,Male,19,Student at college / university,Brazil,7,40.0,BRA,BRA,yes,yes,strangers
6885,2,1,3,3,3,2,1,57.0,having fun,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,0.0,4.0,4.0,0.0,1.0,Male,19,Student at college / university,Colombia,15,49.0,COL,COL,yes,yes,strangers
6886,1,0,1,1,0,1,1,13.0,having fun,1.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,Male,22,Student at college / university,Germany,5,33.0,DEU,DEU,yes,yes,strangers
6887,0,0,1,0,0,2,0,25.0,improving,0.0,3.0,3.0,4.0,0.0,1.0,0.0,4.0,3.0,0.0,4.0,1.0,0.0,2.0,1.0,0.0,0.0,Male,18,Student at school,Portugal,3,26.0,PRT,PRT,yes,yes,strangers
6888,2,3,3,1,0,0,3,5.0,improving,2.0,3.0,0.0,3.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,2.0,4.0,2.0,0.0,2.0,Male,21,Employed,Switzerland,12,28.0,CHE,CHE,yes,yes,friends
6889,0,0,0,0,0,0,0,14.0,having fun,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,19,Employed,Norway,0,2.0,NOR,NOR,both,no,friends
6890,0,0,1,0,0,1,0,25.0,having fun,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Male,24,,UK,2,3.0,GBR,GBR,yes,yes,friends
6891,1,0,0,0,1,1,0,21.0,improving,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Male,18,Student at college / university,USA,3,12.0,USA,USA,yes,yes,friends
6892,0,0,0,0,0,1,0,20.0,winning,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Male,18,Student at school,Netherlands,1,3.0,NLD,NLD,yes,yes,strangers
6893,1,1,1,0,0,0,0,20.0,having fun,2.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,Male,19,Student at college / university,USA,3,34.0,USA,USA,yes,yes,friends
6894,0,0,0,0,0,1,0,8.0,improving,1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,Male,18,Student at school,Israel,1,20.0,ISR,ISR,,no,various
6895,0,0,0,0,0,0,0,25.0,having fun,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,,1.0,1.0,1.0,0.0,Male,21,Employed,USA,0,,USA,USA,yes,yes,friends
6896,3,3,3,3,3,3,0,45.0,winning,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Male,18,Student at college / university,Finland,18,34.0,FIN,FIN,no,no,alone
6897,0,0,0,0,2,0,1,25.0,winning,1.0,1.0,2.0,3.0,1.0,3.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,Male,18,Student at school,Slovenia,3,25.0,SVN,SVN,yes,yes,strangers
6898,3,1,1,1,1,2,2,15.0,having fun,1.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,0.0,2.0,4.0,1.0,2.0,4.0,0.0,2.0,Male,18,Student at school,Canada,11,34.0,CAN,CAN,yes,yes,friends
6899,1,0,1,0,1,2,0,8.0,improving,1.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,Male,20,Student at college / university,Czech Republic,5,27.0,CZE,CZE,yes,yes,strangers
6900,0,0,1,0,0,1,0,20.0,having fun,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Male,18,Student at school,Germany,2,13.0,DEU,DEU,yes,yes,online acquaintaces
6901,3,1,3,3,1,1,1,16.0,having fun,1.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,Male,24,Student at college / university,Denmark,13,48.0,DNK,DNK,no,no,alone
6902,0,0,1,0,0,0,0,9.0,having fun,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,Male,19,Student at college / university,USA,1,27.0,USA,USA,yes,yes,online acquaintaces
